timestamp,station,cast,latitude,longitude,depth,niskin bottle,temperature,salinity,oxygen,chlorophyl
2021-11-12 20:44:58+00:00,L13,29,40.3675,-70.776333,6.7505393996683445,8,14.3545,32.8349,258.229,5.950536705207844
2021-11-14 02:05:29+00:00,u9a,30,40.096,-70.773167,47.54392798051483,1,14.9003,34.3089,198.05,
2021-11-14 02:05:36+00:00,u9a,30,40.096,-70.773167,46.42582939750877,2,14.9622,34.3201,198.452,
2021-11-14 02:05:44+00:00,u9a,30,40.096,-70.773167,46.56273975617715,3,14.8779,34.3013,197.749,
2021-11-14 02:08:03+00:00,u9a,30,40.096,-70.773167,7.20815446801621,4,17.136,34.6632,228.821,
2021-11-14 02:08:11+00:00,u9a,30,40.096,-70.773167,6.984888076976695,5,17.1368,34.664,228.917,
2021-11-14 02:08:17+00:00,u9a,30,40.096,-70.773167,8.524925070918009,6,17.1356,34.6635,228.996,
2021-11-14 05:15:03+00:00,d9a,31,40.098167,-70.991667,59.21562789781136,1,19.3135,35.4977,220.045,
2021-11-14 05:17:39+00:00,d9a,31,40.098167,-70.991667,6.843980702946823,2,19.2921,35.4992,221.119,
2021-11-14 17:38:04+00:00,L7,32,40.227,-70.883,121.30167887561478,1,15.1438,35.8351,141.579,
2021-11-14 17:38:13+00:00,L7,32,40.227,-70.883,121.53275184135651,2,15.1437,35.8351,141.507,
2021-11-14 17:38:24+00:00,L7,32,40.227,-70.883,121.56448716395064,3,15.1437,35.8351,141.48,
2021-11-14 17:43:13+00:00,L7,32,40.227,-70.883,96.89275800707328,4,16.5426,35.4289,170.481,
2021-11-14 17:45:24+00:00,L7,32,40.227,-70.883,79.50492245503577,5,13.2453,34.1162,179.618,0.3557362982103011
2021-11-14 17:45:39+00:00,L7,32,40.227,-70.883,79.41068886365956,6,13.2424,34.1149,179.751,
2021-11-14 17:48:05+00:00,L7,32,40.227,-70.883,64.89224632866764,7,13.498,33.8335,195.756,
2021-11-14 17:48:16+00:00,L7,32,40.227,-70.883,64.41112426777366,8,13.5029,33.8323,195.69,
2021-11-14 17:48:27+00:00,L7,32,40.227,-70.883,64.77320592399202,9,13.508,33.8325,195.93,0.7459946319292161
2021-11-14 17:49:56+00:00,L7,32,40.227,-70.883,53.45413132516041,10,16.3049,34.3041,229.475,1.2183622993347725
2021-11-14 17:52:22+00:00,L7,32,40.227,-70.883,35.115108588502096,11,14.4845,33.324,239.756,2.800002633867882
2021-11-14 17:52:31+00:00,L7,32,40.227,-70.883,34.960333539017356,12,14.4327,33.3023,239.975,
2021-11-14 17:54:21+00:00,L7,32,40.227,-70.883,25.089213757901508,13,13.9297,32.9912,245.719,
2021-11-14 17:54:39+00:00,L7,32,40.227,-70.883,24.922524764484855,14,13.9317,32.9906,245.943,
2021-11-14 17:54:55+00:00,L7,32,40.227,-70.883,24.97907997389922,15,13.9304,32.9912,245.738,3.305617677009427
2021-11-14 17:57:05+00:00,L7,32,40.227,-70.883,7.191199772109331,16,13.9604,32.9866,249.892,
2021-11-14 17:57:22+00:00,L7,32,40.227,-70.883,7.198145751506383,17,13.9515,32.9861,249.513,
2021-11-14 17:57:35+00:00,L7,32,40.227,-70.883,7.117770832628767,18,13.9461,32.9858,248.959,1.979068629473044
2021-11-14 17:57:51+00:00,L7,32,40.227,-70.883,7.0383881657013845,19,13.9482,32.9858,249.311,
2021-11-14 17:58:05+00:00,L7,32,40.227,-70.883,7.113801700014048,20,13.9527,32.9859,249.311,
2021-11-14 20:35:44+00:00,L6,33,40.2955,-70.883333,52.73455888305394,1,14.7217,33.5183,237.71,
2021-11-14 20:35:52+00:00,L6,33,40.2955,-70.883333,52.77424111114687,2,14.7246,33.52,237.832,
2021-11-14 20:38:39+00:00,L6,33,40.2955,-70.883333,2.9739359094226026,3,14.2704,32.9263,256.998,
2021-11-14 20:38:46+00:00,L6,33,40.2955,-70.883333,2.816160616027294,4,14.2681,32.9262,257.11,
2021-11-14 21:37:34+00:00,L6,34,40.3625,-70.883667,3.465101226144055,1,14.2892,32.9149,257.981,
2021-11-14 21:37:41+00:00,L6,34,40.3625,-70.883667,3.6198981928828697,2,14.2896,32.9149,258.056,
2021-11-14 23:18:43+00:00,L5,35,40.513,-70.884333,60.51985777734754,1,13.9433,33.4982,188.684,
2021-11-14 23:21:43+00:00,L5,35,40.513,-70.884333,3.32117378668126,2,14.4629,32.9527,253.289,
2021-11-14 23:22:01+00:00,L5,35,40.513,-70.884333,3.1683632693008787,3,14.4598,32.9527,253.373,
2021-11-15 01:16:05+00:00,L4,36,40.697,-70.8825,3.45408073260916,1,14.8416,33.0263,241.038,
2021-11-15 01:16:14+00:00,L4,36,40.697,-70.8825,3.1236584112421606,2,14.8391,33.0262,241.188,
2021-11-15 02:57:08+00:00,L3,37,40.863833,-70.884,3.642554276949333,1,14.9486,33.0857,237.507,
2021-11-15 02:57:15+00:00,L3,37,40.863833,-70.884,3.3230519754608308,2,14.9481,33.0855,237.411,
2021-11-15 04:38:06+00:00,L2,38,41.028667,-70.883167,30.03503933676193,1,14.4834,32.6389,245.102,
2021-11-15 04:38:14+00:00,L2,38,41.028667,-70.883167,30.399139514258575,2,14.4865,32.6398,245.063,
2021-11-15 04:38:21+00:00,L2,38,41.028667,-70.883167,30.421957759941048,3,14.5131,32.6559,244.349,
2021-11-15 04:40:08+00:00,L2,38,41.028667,-70.883167,3.4549683516195624,4,14.2957,32.4403,249.717,
2021-11-15 04:40:15+00:00,L2,38,41.028667,-70.883167,3.6365460619502654,5,14.2954,32.4403,249.864,
2021-11-15 06:00:12+00:00,L1,39,41.197333,-70.883667,3.1810640836930015,1,14.9991,32.5542,240.472,
2021-11-15 06:00:20+00:00,L1,39,41.197333,-70.883667,2.786162373930887,2,14.9978,32.5542,240.518,
